,Listing ID,S,Sub Type,St#,St Name,City,MLS Area,SLC,L/C Price,Price Per Square Foot,Br/Ba,Sqft,YrBuilt,LSqft/Ac,DOM/CDOM,View YN,Pool Private YN,BAC,Contract Status Change Date,MLS,County
501,SR19214483,A,SFR/D,25780,Piuma RD  ,CLB,CLB,STD,"$1,949,000 ",$641.33 ,"4/3,0,0,0",3039/A,1979/ASR,"63,182/1.4505",23/23,Y,N,2.5,9/12/19,CRIS,Los Angeles
501,SR19226311,A,SFR/D,24753,Mulholland HWY  ,CLB,CLB,STD,"$1,975,000 ",$449.27 ,"4/3,0,1,0",4396/AP,1964/ASR,"81,457/1.87",12-Dec,Y,Y,2.5,9/23/19,CRIS,Los Angeles
501,SR19164900,A,SFR/D,22454,Galilee ST  ,CLB,CLB,STD,"$1,999,000 ",$559.47 ,"5/3,0,0,0",3573/SEE,1972/ASR,"21,529/0.4942",86/86,Y,Y,3,7/11/19,CRIS,Los Angeles
501,SR19163885,A,SFR/D,23555,Summit DR  ,CLB,CLB,"STD,TRUS","$1,999,999 ",$259.57 ,"4/4,0,0,0",7705/A,1992/ASR,"9,246/0.2123",80/80,Y,Y,2.5,7/17/19,CRIS,Los Angeles
501,DW19198102,A,SFR/A,2050 W,71st ST  ,CO,CO,STD,"$524,999 ",$401.07 ,"3/2,0,0,0",1309/P,1926/PUB,"3,704/0.085",50/50,N,N,2.5,8/16/19,CRMLSM,Los Angeles
501,OC19233642,A,SFR/D,1416 W,48th ST  ,CO,CO,STD,"$729,000 ",$333.03 ,"3/4,0,0,0",2189/A,1911/ASR,"6,524/0.1498",3-Mar,Y,N,2.25,10/2/19,CRMLSM,Los Angeles
501,SR19233842,A,SFR/D,40046,Calle El Clavelito   ,SAU,COPN,STD,"$444,000 ",$206.70 ,"3/2,0,0,0",2148/A,1976/ASR,"15,246/0.35",Mar-57,Y,N,2.5,10/2/19,CRIS,Los Angeles
501,SB19226773,A,SFR/D,28768,Magnolia WAY  ,SAU,COPN,STD,"$499,000 ",$344.14 ,"3/2,0,1,0",1450/A,1988/ASR,"4,484/0.1029",9-Sep,Y,N,2.5,9/26/19,CRMLSM,Los Angeles
501,SR19234907,A,SFR/A,28627,Sugar Pine WAY  ,SAU,COPN,STD,"$527,000 ",$363.45 ,"3/3,0,0,0",1450/A,1988/ASR,"5,257/0.1207",1-Jan,N,N,2.5,10/4/19,CRIS,Los Angeles
501,SR19210185,A,SFR/D,22443,Poplar ST  ,SAU,COPN,STD,"$675,000 ",$304.88 ,"4/3,0,0,0",2214/A,1989/ASR,"6,185/0.142",32/32,N,N,2.5,9/3/19,CRIS,Los Angeles
501,SR19223808,A,SFR/D,28511,Old Coach CT  ,SAU,COPN,STD,"$689,000 ",$211.80 ,"5/3,0,0,0",3253/A,2002/ASR,"5,144/0.1181",16/16,Y,N,2.5,9/19/19,CRIS,Los Angeles
501,SR19224141,A,SFR/D,22908,Red Pine WAY  ,SAU,COPN,STD,"$724,900 ",$250.57 ,"5/3,0,0,0",2893/A,1999/ASR,"10,075/0.2313",16/76,Y,N,2.5,9/19/19,CRIS,Los Angeles
501,SR19224788,A,SFR/D,28818,Garnet Canyon DR  ,SAU,COPN,STD,"$739,900 ",$279.63 ,"4/3,0,0,0",2646/A,2003/ASR,"11,071/0.2542",15/15,Y,N,2.5,9/20/19,CRIS,Los Angeles
501,SR19149074,A,SFR/D,28738,Garnet Canyon DR  ,SAU,COPN,STD,"$740,000 ",$221.76 ,"4/3,0,0,0",3337/A,2003/ASR,"6,941/0.1593",101/101,Y,N,2.5,6/26/19,CRIS,Los Angeles
501,SR19146772,A,SFR/D,22320,Hideout CT  ,SAU,COPN,STD,"$750,000 ",$209.44 ,"4/3,0,0,0",3581/A,2002/PUB,"6,531/0.1499",72/72,Y,N,2.5,6/20/19,CRIS,Los Angeles
501,SR19214257,A,SFR/D,28263,Infinity CIR  ,SAU,COPN,STD,"$754,995 ",$223.77 ,"4/3,0,0,0",3374/A,1999/ASR,"6,917/0.1588",25/25,Y,N,2.5,9/10/19,CRIS,Los Angeles
501,SR19170899,A,SFR/D,29129,Singing Wood DR  ,SAU,COPN,STD,"$779,900 ",$231.15 ,"5/3,0,0,0",3374/A,2000/ASR,"9,074/0.2083",79/79,Y,N,3,7/18/19,CRIS,Los Angeles
501,CV19232439,A,SFR/D,21704,Canyon Heights CIR  ,SAU,COPN,STD,"$799,000 ",$254.30 ,"4/3,0,0,0",3142/A,2001/ASR,"12,472/0.2863",4-Apr,N,Y,2.5,10/1/19,CRMLSM,Los Angeles
501,SR19153414,A,SFR/D,29139,Harmony WAY  ,SAU,COPN,STD,"$800,000 ",$238.52 ,"5/3,0,0,0",3354/A,2006/APP,"10,564/0.2425",100/100,Y,Y,2.5,6/27/19,CRIS,Los Angeles
501,SW19158775,A,SFR/D,22012,Sunrise View PL  ,SAU,COPN,STD,"$835,000 ",$291.75 ,"4/2,0,1,0",2862/A,2003/ASR,"6,500/0.1492",92/92,Y,Y,2,7/5/19,CRMLSM,Los Angeles
501,SR19235082,A,SFR/D,28803,Garnet Canyon DR  ,SAU,COPN,STD,"$859,500 ",$301.58 ,"5/2,1,0,0",2850/A,2003/ASR,"20,204/0.4638",3-Mar,Y,Y,2.5,10/2/19,CRIS,Los Angeles
501,SR19209509,A,SFR/D,22016,Leadwell ST  ,CNGA,CP,STD,"$565,000 ",$640.59 ,"2/1,0,0,0",882/A,1947/ASR,"6,748/0.1549",33/121,Y,N,2.5,9/2/19,CRIS,Los Angeles
501,SR19219345,A,SFR/D,7318,Remmet AVE  ,CNGA,CP,STD,"$579,000 ",$468.45 ,"3/1,0,0,0",1236/A,1917/ASR,"7,503/0.1722",22/22,N,N,2.5,9/13/19,CRIS,Los Angeles
501,SR19215187,A,SFR/D,7045,Independence AVE  ,CNGA,CP,STD,"$595,000 ",$384.62 ,"4/2,0,1,0",1547/O,1954/ASR,"7,523/0.1727",25/25,N,N,2.5,9/10/19,CRIS,Los Angeles
501,SR19186300,A,SFR/D,22216,Hartland ST  ,CNGA,CP,PRO,"$605,000 ",$403.33 ,"3/2,0,0,0",1500/A,1960/ASR,"6,847/0.1572",43/43,N,N,2.5,8/23/19,CRIS,Los Angeles
501,SR19211798,A,SFR/D,21827,Napa ST  ,CNGA,CP,STD,"$610,000 ",$463.53 ,"3/2,0,0,0",1316/A,1956/ASR,"7,500/0.1722",31/31,N,N,3,9/3/19,CRIS,Los Angeles
501,SR19167097,A,SFR/D,7800,Owensmouth AVE  ,CNGA,CP,STD,"$615,000 ",$364.99 ,"3/2,0,0,0",1685/A,1975/ASR,"9,239/0.2121",82/173,N,N,2.5,7/15/19,CRIS,Los Angeles
501,SR19207295,A,SFR/D,21032,Baltar ST  ,CNGA,CP,STD,"$649,700 ",$401.79 ,"3/1,1,0,0",1617/A,1957/ASR,"7,507/0.1723",37/37,N,Y,2,8/29/19,CRIS,Los Angeles
501,SR19222481,A,SFR/D,22337,Cantara ST  ,CNGA,CP,STD,"$699,000 ",$488.47 ,"3/2,0,0,0",1431/A,1959/ASR,"8,050/0.1848",9-Sep,Y,Y,2.5,9/26/19,CRIS,Los Angeles
501,SR19198725,A,SFR/D,8460,Independence AVE  ,CNGA,CP,STD,"$719,999 ",$290.67 ,"5/3,0,0,0",2477/A,2003/PUB,"5,000/0.1148",44/44,Y,N,2.5,8/22/19,CRIS,Los Angeles
501,SR19224361,A,SFR/D,20936,Chase ST  ,CNGA,CP,STD,"$725,000 ",$292.69 ,"5/3,0,0,0",2477/A,2004/ASR,"5,627/0.1292",16/16,Y,N,2.5,9/19/19,CRIS,Los Angeles
501,SR19180874,A,SFR/D,9318,Chaparral RD  ,CNGA,CP,STD,"$849,999 ",$371.34 ,"3/3,0,0,0",2289/B,1979/ASR,"22,012/0.5053",42/42,Y,N,2,8/1/19,CRIS,Los Angeles
501,MB19164830,A,SFR/D,3741,Woolwine DR  ,CTER,CTER,STD,"$499,900 ",$425.81 ,"3/1,1,0,0",1174/A,1952/ASR,"4,732/0.1086",86/86,Y,N,2,7/11/19,CRMLSM,Los Angeles
501,BB19226216,A,SFR/D,965,Geraghty AVE  ,CTER,CTER,STD,"$529,000 ",$565.17 ,"3/1,0,1,0",936/A,1964/PUB,"5,283/0.1213",11-Nov,Y,N,2.5,9/24/19,CRMLSM,Los Angeles
501,IV19229210,A,SFR/D,1164,Buelah AVE  ,CTER,CTER,STD,"$539,900 ",$648.92 ,"2/2,0,0,0",832/A,1947/ASR,"5,178/0.1189",8-Aug,Y,N,2,9/27/19,CRMLSM,Los Angeles
501,DW19235758,A,SFR/D,4427,City Terrace DR  ,CTER,CTER,STD,"$585,000 ",$532.79 ,"4/2,0,0,0",1098/A,1939/ASR,"5,161/0.1185",1-Jan,Y,N,2,10/4/19,CRMLSM,Los Angeles
501,CV19146731,A,SFR/D,3114,Arvia ST  ,CYPK,CYPK,STD,"$719,000 ",$466.28 ,"4/2,0,0,0",1542/A,1911/PUB,"5,199/0.1194",106/106,Y,N,2,6/21/19,CRMLSM,Los Angeles
501,DW19221619,A,SFR/D,2822,Jeffries   ,CYPK,CYPK,STD,"$1,199,900 ",$433.02 ,"5/2,2,0,0",2771/O,1916/ASR,"7,086/0.1627",19/19,Y,N,2.25,9/16/19,CRMLSM,Los Angeles
501,DW19214352,A,SFR/D,9541,La Villa ST  ,DOW,D1,STD,"$535,000 ",$614.24 ,"2/1,0,0,0",871/A,1950/PUB,"5,907/0.1356",31/31,N,N,3,9/4/19,CRMLSM,Los Angeles
501,IN19174069,A,SFR/D,9222,Songfest DR  ,DOW,D1,STD,"$575,000 ",$535.38 ,"3/2,0,0,0",1074/A,1949/ASR,"6,363/0.1461",75/75,N,N,2,7/22/19,CRMLSM,Los Angeles
501,DW19203416,A,SFR/D,8319,Gainford ST  ,DOW,D1,STD,"$587,000 ",$594.73 ,"2/2,0,0,0",987/A,1950/ASR,"5,968/0.137",41/41,N,N,2.5,8/25/19,CRMLSM,Los Angeles
501,DW19163046,A,SFR/D,10045,Brookshire AVE  ,DOW,D1,STD,"$595,000 ",$508.55 ,"2/1,0,0,0",1170/A,1952/ASR,"6,550/0.1504",89/282,Y,N,1.5,7/8/19,CRMLSM,Los Angeles
501,IN19112355,A,SFR/D,10311,Pangborn AVE  ,DOW,D1,STD,"$640,000 ",$423.00 ,"3/2,0,0,0",1513/A,1952/ASR,"7,812/0.1793",145/145,N,N,2.5,5/13/19,CRMLSM,Los Angeles
501,PW19215499,A,SFR/D,8331,Dacosta ST  ,DOW,D1,STD,"$649,000 ",$404.11 ,"3/1,1,0,0",1606/A,1950/ASR,"5,673/0.1302",26/26,Y,N,2,9/9/19,CRMLSM,Los Angeles
501,OC19196664,A,SFR/D,10921,Cord AVE  ,DOW,D1,STD,"$669,727 ",$445.30 ,"3/2,0,0,0",1504/A,1954/ASR,"5,777/0.1326",50/50,N,N,2.5,8/16/19,CRMLSM,Los Angeles
501,DW19201503,A,SFR/D,8322,Florence AVE  ,DOW,D1,STD,"$690,000 ",$527.52 ,"3/2,0,0,0",1308/A,1951/ASR,"7,027/0.1613",44/44,N,N,2.5,8/22/19,CRMLSM,Los Angeles
501,RS19133972,A,SFR/D,11018,Dumont AVE  ,DOW,D1,STD,"$698,888 ",$278.11 ,"5/4,0,0,0",2513/A,1950/ASR,"6,843/0.1571",118/118,N,N,3,6/5/19,CRMLSM,Los Angeles
501,DW19146630,A,SFR/A,9154,Sheridell AVE  ,DOW,D1,STD,"$699,900 ",$421.63 ,"3/2,0,0,0",1660/A,1950/ASR,"9,097/0.2088",114/114,N,N,2.25,6/13/19,CRMLSM,Los Angeles
501,DW19183307,A,SFR/D,9158,Clancey AVE  ,DOW,D1,STD,"$699,950 ",$409.81 ,"3/2,0,0,0",1708/A,1950/ASR,"7,486/0.1719",65/65,Y,N,2,8/1/19,CRMLSM,Los Angeles
501,DW19204371,A,SFR/D,10717,Chaney AVE  ,DOW,D1,STD,"$700,000 ",$468.23 ,"3/2,0,0,0",1495/P,1954/PUB,"7,499/0.1722",39/39,N,Y,2.5,8/27/19,CRMLSM,Los Angeles
501,DW19191408,A,SFR/D,9293,Muller ST  ,DOW,D1,STD,"$710,000 ",$376.66 ,"3/1,2,0,0",1885/A,1955/ASR,"7,181/0.1649",53/140,N,N,2,8/13/19,CRMLSM,Los Angeles
501,IG19179598,A,SFR/D,8352,Otto ST  ,DOW,D1,STD,"$720,000 ",$423.28 ,"4/2,0,0,0",1701/A,1950/PUB,"5,675/0.1303",68/68,N,N,1,7/29/19,CRMLSM,Los Angeles
501,DW19221850,A,SFR/D,10534,Clancey AVE  ,DOW,D1,STD,"$769,000 ",$477.34 ,"3/3,0,0,0",1611/A,1948/ASR,"5,952/0.1366",18/18,N,N,2.5,9/17/19,CRMLSM,Los Angeles
501,RS19202594,A,SFR/D,9152,Arrington AVE  ,DOW,D1,STD,"$799,900 ",$444.39 ,"3/1,1,0,0",1800/E,1951/ASR,"7,510/0.1724",44/44,Y,N,2.5,8/22/19,CRMLSM,Los Angeles
501,DW19212379,A,SFR/D,9184,Buell ST  ,DOW,D1,STD,"$849,000 ",$396.54 ,"3/2,0,0,0",2141/A,1955/ASR,"7,481/0.1717",30/185,N,Y,3,9/5/19,CRMLSM,Los Angeles
501,CV19112623,A,SFR/D,9434,Pico Vista RD  ,DOW,D1,STD,"$867,999 ",$247.79 ,"5/3,0,0,0",3503/A,1966/PUB,"6,278/0.1441",144/144,N,N,2,5/14/19,CRMLSM,Los Angeles
501,RS19154366,A,SFR/D,8533,Gainford ST  ,DOW,D1,STD,"$869,000 ",$347.60 ,"4/3,0,0,0",2500/P,1954/ASR,"9,442/0.2168",106/106,Y,N,2.5,6/21/19,CRMLSM,Los Angeles
501,PW19221494,A,SFR/D,10723,Chaney AVE  ,DOW,D1,STD,"$879,000 ",$293.98 ,"4/3,1,0,0",2990/A,1955/ASR,"7,489/0.1719",19/107,Y,N,2.25,9/16/19,CRMLSM,Los Angeles
501,DW19198518,A,SFR/D,10737,Chaney AVE  ,DOW,D1,STD,"$939,900 ",$311.23 ,"5/4,0,0,0",3020/A,1955/ASR,"7,442/0.1708",47/47,N,N,2,8/19/19,CRMLSM,Los Angeles
501,PW19168687,A,SFR/D,10064,Mattock AVE  ,DOW,D1,STD,"$1,075,000 ",$326.35 ,"4/4,0,0,0",3294/A,1954/EST,"10,189/0.2339",84/84,N,Y,2.5,7/13/19,CRMLSM,Los Angeles
501,PW19223244,A,SFR/D,9017,Suva ST  ,DOW,D1,STD,"$1,250,000 ",$415.56 ,"4/3,0,0,0",3008/A,1953/OTH,"10,008/0.2298",17/17,Y,N,3,9/18/19,CRMLSM,Los Angeles
501,IV19156945,A,SFR/D,9114,Irwingrove DR  ,DOW,D1,STD,"$1,355,000 ",$334.32 ,"4/4,0,0,0",4053/A,1950/ASR,"7,509/0.1724",96/597,N,N,2,7/1/19,CRMLSM,Los Angeles
501,DW19216862,A,SFR/D,9235,Brookshire AVE  ,DOW,D1,STD,"$1,369,000 ",$436.96 ,"4/4,0,0,0",3133/A,1992/ASR,"7,544/0.1732",25/25,Y,Y,1,9/10/19,CRMLSM,Los Angeles
501,PW19223232,A,SFR/D,9020,Suva ST  ,DOW,D1,STD,"$1,550,000 ",$365.48 ,"4/4,0,0,0",4241/A,1954/OTH,"10,010/0.2298",17/17,Y,N,3,9/18/19,CRMLSM,Los Angeles
501,DW19219640,A,SFR/D,7841,Vista Del Rosa ST  ,DOW,D2,STD,"$570,000 ",$460.42 ,"3/2,0,0,0",1238/A,1949/ASR,"6,125/0.1406",23/23,Y,N,2.5,9/12/19,CRMLSM,Los Angeles
501,DW19235960,A,SFR/D,7746,Adwen ST  ,DOW,D2,STD,"$599,900 ",$497.43 ,"3/2,0,0,0",1206/OTH,1950/ASR,"5,407/0.1241",1-Jan,N,N,2,10/4/19,CRMLSM,Los Angeles
501,SB19218165,A,SFR/D,7923,Brookpark RD  ,DOW,D2,STD,"$609,999 ",$436.03 ,"3/2,0,0,0",1399/P,1952/ASR,"5,431/0.1247",23/23,N,N,2.25,9/12/19,CRMLSM,Los Angeles
501,DW19236127,A,SFR/D,9030,Rives AVE  ,DOW,D2,STD,"$629,999 ",$496.06 ,"3/1,0,1,0",1270/A,1952/ASR,"6,023/0.1383",1-Jan,N,N,2.5,10/4/19,CRMLSM,Los Angeles
501,DW19138859,A,SFR/D,7615,Calmcrest DR  ,DOW,D2,STD,"$670,000 ",$408.79 ,"3/1,0,1,0",1639/A,1953/ASR,"5,837/0.134",115/115,N,Y,3,6/12/19,CRMLSM,Los Angeles
501,DW19120988,A,SFR/D,9618,Tweedy Ln   ,DOW,D2,STD,"$678,998 ",$370.23 ,"4/2,0,0,0",1834/A,1948/ASR,"6,033/0.1385",135/135,N,N,2.5,5/23/19,CRMLSM,Los Angeles
501,OC19202221,A,SFR/D,11506,Samoline AVE  ,DOW,D2,"STD,TRUS","$699,000 ",$328.63 ,"3/2,0,1,0",2127/A,1958/ASR,"7,913/0.1817",9-Sep,N,N,2.5,9/26/19,CRMLSM,Los Angeles
501,DW19232931,A,SFR/D,7451,Quinn ST  ,DOW,D2,STD,"$699,999 ",$502.15 ,"3/2,0,0,0",1394/A,1953/ASR,"8,800/0.202",4-Apr,N,Y,2.5,10/1/19,CRMLSM,Los Angeles
501,RS19234677,A,SFR/D,9817,Pomering RD  ,DOW,D2,STD,"$745,000 ",$387.01 ,"3/3,0,0,0",1925/A,1952/ASR,"9,441/0.2167",2-Feb,Y,N,2,10/3/19,CRMLSM,Los Angeles
501,DW19190814,A,SFR/D,10460,Pomering RD  ,DOW,D2,STD,"$749,900 ",$425.60 ,"3/2,0,0,0",1762/A,1953/ASR,"7,507/0.1723",57/57,N,N,2,8/9/19,CRMLSM,Los Angeles
501,MB19162704,A,SFR/D,10727,Tristan DR  ,DOW,D2,STD,"$750,000 ",$405.84 ,"3/1,1,0,0",1848/A,1957/ASR,"8,229/0.1889",88/269,N,N,2,7/9/19,CRMLSM,Los Angeles
501,MB19222417,A,SFR/D,7409,Cherokee DR  ,DOW,D2,STD,"$759,900 ",$403.34 ,"3/2,0,0,0",1884/A,1953/ASR,"7,091/0.1628",17/17,N,Y,2,9/18/19,CRMLSM,Los Angeles
501,PW19156592,A,SFR/D,9226,Tweedy LN  ,DOW,D2,STD,"$949,000 ",$375.25 ,"3/2,0,0,0",2529/A,1950/PUB,"11,237/0.258",65/65,Y,N,2.5,7/16/19,CRMLSM,Los Angeles
501,DW19165970,A,SFR/D,10261,Foster RD  ,DOW,D3,STD,"$550,000 ",$485.01 ,"3/2,0,0,0",1134/A,1954/ASR,"5,162/0.1185",86/86,Y,N,2,7/11/19,CRMLSM,Los Angeles
501,DW19233200,A,SFR/D,11444,Samoline AVE  ,DOW,D3,STD,"$678,900 ",$407.99 ,"3/1,1,0,0",1664/A,1961/ASR,"9,129/0.2096",4-Apr,Y,N,2,10/1/19,CRMLSM,Los Angeles
501,SB19230808,A,SFR/D,7102,Luxor ST  ,DOW,D3,STD,"$700,000 ",$449.87 ,"3/2,0,0,0",1556/A,1941/ASR,"5,332/0.1224",7-Jul,Y,N,2,9/28/19,CRMLSM,Los Angeles
501,DW19169798,A,SFR/D,8136,De Palma ST  ,DOW,D3,STD,"$830,000 ",$429.38 ,"4/2,0,0,0",1933/S,1955/ASR,"9,115/0.2093",78/78,Y,N,2,7/19/19,CRMLSM,Los Angeles
501,DW19163727,A,SFR/D,12911,Barlin AVE  ,DOW,D4,STD,"$635,000 ",$324.81 ,"3/2,0,0,0",1955/A,1951/ASR,"7,022/0.1612",87/130,N,N,2,7/10/19,CRMLSM,Los Angeles
501,DW19208687,A,SFR/D,9033,Buckles ST  ,DOW,D4,"STD,TRUS","$654,900 ",$493.89 ,"3/2,0,0,0",1326/S,1951/ASR,"7,401/0.1699",37/37,N,N,2,8/29/19,CRMLSM,Los Angeles
501,PW19233778,A,SFR/D,13050,Rutgers AVE  ,DOW,D4,STD,"$699,000 ",$357.91 ,"4/2,0,0,0",1953/A,1966/ASR,"5,146/0.1181",2-Feb,N,N,2.5,10/3/19,CRMLSM,Los Angeles
501,DW19232546,A,SFR/D,11755,Bellflower BLVD  ,DOW,D4,STD,"$719,000 ",$234.20 ,"6/4,0,0,0",3070/A,1989/ASR,"4,968/0.114",12-Dec,Y,N,2.5,9/23/19,CRMLSM,Los Angeles
501,RS19122030,A,SFR/D,9151,Stewart And Gray RD  ,DOW,D4,STD,"$829,000 ",$370.59 ,"4/3,0,0,0",2237/A,1948/ASR,"8,208/0.1884",135/135,Y,N,2,5/23/19,CRMLSM,Los Angeles
501,SR19121856,A,SFR/D,24619,Kansas ST  ,NEWH,DNEW,STD,"$395,000 ",$684.58 ,"1/1,0,0,0",577/A,1952/ASR,"6,855/0.1574",24/24,Y,N,2.5,5/24/19,CRIS,Los Angeles
501,OC19219579,A,SFR/D,4947,Hubbard ST  ,ELA,ELA,STD,"$400,000 ",$428.72 ,"2/1,0,0,0",933/A,1948/ASR,"1,921/0.0441",19/19,N,N,2.5,9/16/19,CRMLSM,Los Angeles
501,MB19139128,A,SFR/D,230 S,Eastman AVE  ,ELA,ELA,STD,"$459,000 ",$498.91 ,"2/1,0,0,0",920/A,1914/ASR,"7,099/0.163",115/115,N,N,2,6/12/19,CRMLSM,Los Angeles
501,DW19188675,A,SFR/D,559 S,Sadler AVE  ,ELA,ELA,STD,"$459,800 ",$440.00 ,"3/1,0,0,0",1045/A,1931/PUB,"5,380/0.1235",39/154,Y,N,2.5,8/9/19,CRMLSM,Los Angeles
501,TR19230836,A,SFR/D,156 S,Kern AVE  ,ELA,ELA,STD,"$464,900 ",$459.39 ,"3/2,0,0,0",1012/A,1927/ASR,"4,312/0.099",7-Jul,N,N,2.5,9/28/19,CRMLSM,Los Angeles
501,MB19211596,A,SFR/D,421 N,Eastern AVE  ,ELA,ELA,STD,"$489,000 ",$885.87 ,"2/1,0,0,0",552/A,1923/ASR,"6,856/0.1574",26/26,N,N,2,9/9/19,CRMLSM,Los Angeles
501,MB19225876,A,SFR/D,6175,Gloucester ST  ,ELA,ELA,STD,"$489,900 ",$404.21 ,"2/1,0,0,0",1212/A,1948/ASR,"5,436/0.1248",14/14,N,N,2.25,9/21/19,CRMLSM,Los Angeles
501,DW19214268,A,SFR/D,3215 E,4th ST  ,ELA,ELA,STD,"$499,999 ",$457.04 ,"3/1,0,0,0",1094/A,1901/ASR,"4,962/0.1139",31/31,,N,2,9/4/19,CRMLSM,Los Angeles
501,MB19233795,A,SFR/D,644,Amalia AVE  ,ELA,ELA,STD,"$508,800 ",$550.65 ,"3/2,0,0,0",924/A,1923/ASR,"4,892/0.1123",3-Mar,N,N,2,10/2/19,CRMLSM,Los Angeles
501,DW19224168,A,SFR/D,1037,Westside DR  ,ELA,ELA,STD,"$549,500 ",$380.28 ,"3/2,0,0,0",1445/A,1940/ASR,"4,856/0.1115",16/16,Y,N,1.75,9/19/19,CRMLSM,Los Angeles
501,SB19227850,A,SFR/D,4156,Floral DR  ,ELA,ELA,STD,"$738,888 ",$515.26 ,"3/2,0,0,0",1434/A,1923/PUB,"4,875/0.1119",Nov-54,N,N,3,9/24/19,CRMLSM,Los Angeles
501,AR19210134,A,SFR/D,3442 E,Cesar E Chavez AVE  ,ELA,ELA,PRO,"$799,999 ",$431.03 ,"5/2,0,0,0",1856/A,1916/ASR,"7,364/0.1691",32/306,Y,N,2.5,9/3/19,CRMLSM,Los Angeles
501,SR19153851,A,SFR/D,17449,Bullock ST  ,ENC,ENC,STD,"$605,000 ",$753.42 ,"2/1,0,0,0",803/A,1949/ASR,"5,501/0.1263",99/99,N,N,2.5,6/27/19,CRIS,Los Angeles
501,SR19111517,A,SFR/A,17925,Califa ST  ,ENC,ENC,STD,"$629,999 ",$783.58 ,"2/1,0,0,0",804/A,1949/ASR,"5,500/0.1263",145/145,N,N,2.5,5/13/19,CRIS,Los Angeles
501,SR19198117,A,SFR/D,5606,Lindley AVE  ,ENC,ENC,STD,"$639,000 ",$429.44 ,"4/3,0,0,0",1488/OTH,1949/OTH,"5,999/0.1377",47/108,Y,N,2.5,8/19/19,CRIS,Los Angeles
501,SR19227455,A,SFR/D,6230,Lindley AVE  ,ENC,ENC,STD,"$699,000 ",$432.55 ,"3/2,0,0,0",1616/A,1946/ASR,"7,142/0.164",Nov-36,N,N,2.5,9/24/19,CRIS,Los Angeles
501,SR19231555,A,SFR/D,17320,Tiara ST  ,ENC,ENC,STD,"$745,000 ",$620.32 ,"3/2,0,0,0",1201/A,1949/ASR,"5,949/0.1366",May-61,Y,Y,2.5,9/30/19,CRIS,Los Angeles
501,SR19228187,A,SFR/D,5930,Texhoma   ,ENC,ENC,STD,"$779,000 ",$483.55 ,"3/2,0,0,0",1611/AP,1949/ASR,"5,499/0.1262",10-Oct,N,N,2.5,9/25/19,CRIS,Los Angeles
501,AR19214869,A,SFR/D,6016,Lindley AVE  ,ENC,ENC,STD,"$788,000 ",$750.48 ,"2/1,0,0,0",1050/A,1949/ASR,"6,120/0.1405",22/22,N,N,3,9/13/19,CRMLSM,Los Angeles
501,SR19196284,A,SFR/D,5935,White Oak AVE  ,ENC,ENC,STD,"$799,900 ",$421.44 ,"3/2,0,1,0",1898/A,1949/ASR,"5,611/0.1288",50/130,Y,N,2.5,8/16/19,CRIS,Los Angeles
501,SR19200516,A,SFR/D,17337,Emelita   ,ENC,ENC,STD,"$840,000 ",$572.99 ,"3/2,0,0,0",1466/AP,1951/PUB,"5,611/0.1288",43/43,Y,N,2.25,8/23/19,CRIS,Los Angeles
501,IG19147858,A,SFR/D,5719,Hesperia AVE  ,ENC,ENC,STD,"$869,888 ",$479.01 ,"4/3,0,0,0",1816/A,1949/PUB,"5,497/0.1262",105/105,Y,N,2.5,6/22/19,CRMLSM,Los Angeles
501,BB19174203,A,SFR/D,17220,Hatteras ST  ,ENC,ENC,STD,"$874,888 ",$595.57 ,"4/2,0,0,0",1469/A,1955/ASR,"5,955/0.1367",73/73,N,N,2*,7/24/19,CRMLSM,Los Angeles
501,SR19112618,A,SFR/D,17326,Tiara ST  ,ENC,ENC,STD,"$940,000 ",$391.67 ,"4/3,0,1,0",2400/B,1949/ASR,"5,600/0.1286",97/97,N,N,2.5,5/14/19,CRIS,Los Angeles
501,OC19235389,A,SFR/D,5112,Hesperia AVE  ,ENC,ENC,STD,"$999,999 ",$538.79 ,"3/2,0,0,0",1856/A,2003/SEE,"6,750/0.155",Feb-84,N,N,2.5,10/3/19,CRMLSM,Los Angeles
501,PW19216077,A,SFR/D,18043,Delano ST  ,ENC,ENC,STD,"$999,999 ",$486.85 ,"4/3,0,0,0",2054/A,1969/ASR,"5,511/0.1265",25/25,N,Y,2,9/10/19,CRMLSM,Los Angeles
501,SR19219912,A,SFR/D,5919,Encino AVE  ,ENC,ENC,STD,"$1,039,000 ",$455.70 ,"4/3,1,0,0",2280/B,1949/ASR,"5,480/0.1258",22/22,Y,N,2.5,9/13/19,CRIS,Los Angeles
501,BB19225862,A,SFR/D,6316,Alonzo   ,ENC,ENC,STD,"$1,059,000 ",$465.70 ,"4/3,1,0,0",2274/A,1970/SLR,"5,935/0.1362",14/14,Y,Y,2.5,9/21/19,CRMLSM,Los Angeles
501,SR19234171,A,SFR/D,16986,Escalon DR  ,ENC,ENC,TRUS,"$1,099,000 ",$561.86 ,"3/1,1,1,0",1956/A,1965/ASR,"20,969/0.4814",Mar-47,Y,N,2.5,10/2/19,CRIS,Los Angeles
501,SR19234004,A,SFR/D,15743,Hesby ST  ,ENC,ENC,PRO,"$1,100,000 ",$588.24 ,"2/2,0,0,0",1870/A,1951/PUB,"12,642/0.2902",3-Mar,Y,Y,2.5,10/2/19,CRIS,Los Angeles
